BHK,Rent,Size,Area Type,Furnishing Status,Tenant Preferred,Bathroom,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Floor Number,Total Floors
-0.10077300633003887,7200,-0.5322060094922191,1,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
1.1009071143794198,12000,0.8397405016969649,1,0,0,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,5000,-0.579514509878053,2,2,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.2079364978883506
-0.10077300633003887,8500,-0.4218195085919399,1,1,1,-1.092066911376893,0,0,0,1,0,0.09613545012329293,0.7428020560404661
-1.3024531270394974,6000,-1.0525995137363924,2,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-0.10077300633003887,10000,0.5243504991247386,2,1,2,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-0.10077300633003887,4600,-0.8949045124502792,1,1,0,-1.092066911376893,0,0,0,1,0,-0.07728106309797216,-0.4192117320947543
-0.10077300633003887,12000,-0.5006670092349964,2,2,2,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
1.1009071143794198,30000,1.6282155081275302,2,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
1.1009071143794198,15000,0.15849809614095628,2,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-1.3024531270394974,7500,-1.289142015665562,2,0,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-1.3024531270394974,7500,-0.8160570118072227,1,2,0,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.5248493491979562
-0.10077300633003887,5000,-0.2641245073058268,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-0.10077300633003887,15000,0.05126549526639938,2,2,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,11000,-0.10642950601971371,2,1,0,-1.092066911376893,0,0,0,1,0,0.269551963344558,-0.2079364978883506
-1.3024531270394974,7000,-0.579514509878053,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,6000,0.36665549783862555,2,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-0.10077300633003887,6000,0.36665549783862555,2,1,0,0.03859398770572777,0,0,0,1,0,-0.2506975763192372,-0.5248493491979562
-0.10077300633003887,7000,-0.5006670092349964,2,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-0.10077300633003887,8500,-0.3902805083347173,1,1,1,0.03859398770572777,0,0,0,1,0,0.09613545012329293,-0.31357411499155247
-1.3024531270394974,5000,-1.0525995137363924,1,2,0,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
1.1009071143794198,30000,0.36665549783862555,1,2,1,1.1692548867883485,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,10000,-0.4218195085919399,1,2,1,0.03859398770572777,0,0,0,1,0,0.6163849897870882,0.10897635342125497
1.1009071143794198,30000,1.6282155081275302,2,1,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-1.3024531270394974,3500,-1.1314470143794488,2,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.31357411499155247
-0.10077300633003887,8000,0.20896049655251248,1,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-1.3024531270394974,5000,-1.0525995137363924,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,7500,-0.579514509878053,2,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,6500,-0.2641245073058268,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,7500,-0.4533585088491625,2,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-1.3024531270394974,7500,-0.4533585088491625,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,16000,-0.18527700666277028,1,1,0,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.31357411499155247
-0.10077300633003887,16000,-0.18527700666277028,1,1,0,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,6500,-0.4218195085919399,2,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
1.1009071143794198,40000,0.8397405016969649,2,2,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,12500,-0.027582005376657167,2,1,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.31357411499155247
-0.10077300633003887,5500,-0.7372095111641661,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,5000,-0.8160570118072227,1,1,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.31357411499155247
-0.10077300633003887,6500,-0.4218195085919399,2,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,8000,-0.7372095111641661,2,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
1.1009071143794198,14500,1.3128255055553042,2,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,8200,-0.7372095111641661,1,1,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-0.10077300633003887,15000,-0.7687485114213887,1,0,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
4.705947476507796,20000,0.05126549526639938,2,1,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-0.10077300633003887,6700,-0.2641245073058268,2,0,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-1.3024531270394974,10000,-0.8397112620001396,2,2,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.4192117320947543
-0.10077300633003887,7000,-0.4218195085919399,1,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,22000,-0.2641245073058268,2,0,1,-1.092066911376893,0,0,0,1,0,0.09613545012329293,-0.31357411499155247
-0.10077300633003887,6500,-0.8160570118072227,2,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-0.10077300633003887,8500,-0.6583620105211095,1,1,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.4192117320947543
-0.10077300633003887,18000,-0.2641245073058268,1,2,0,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.31357411499155247
-0.10077300633003887,12000,-0.6583620105211095,1,1,2,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,9000,-0.579514509878053,2,0,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.31357411499155247
-1.3024531270394974,6000,-0.7372095111641661,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-0.10077300633003887,20000,0.05126549526639938,2,0,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-1.3024531270394974,5000,-1.0525995137363924,1,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,12000,0.36665549783862555,2,0,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-0.10077300633003887,10000,-0.7372095111641661,1,1,1,-1.092066911376893,0,0,0,1,0,-0.07728106309797216,-0.31357411499155247
2.3025872350888785,18000,0.36665549783862555,2,2,2,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,15000,-0.10642950601971371,1,1,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
1.1009071143794198,22000,0.5243504991247386,1,2,1,1.1692548867883485,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
2.3025872350888785,35000,0.9974355029830779,1,2,1,1.1692548867883485,0,0,0,1,0,-0.42411408954050234,-0.2079364978883506
1.1009071143794198,21000,0.7608930010539083,2,2,2,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-0.10077300633003887,25000,0.20896049655251248,2,0,0,0.03859398770572777,0,0,0,1,0,-0.2506975763192372,-0.5248493491979562
-0.10077300633003887,180000,-0.027582005376657167,1,2,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-1.3024531270394974,6000,-0.579514509878053,1,2,1,-1.092066911376893,0,0,0,1,0,0.7898015030083533,-0.2079364978883506
-0.10077300633003887,14000,-0.4218195085919399,1,2,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
1.1009071143794198,8000,-0.3429720079488834,2,2,2,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,8000,0.05126549526639938,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-1.3024531270394974,6000,-1.1787555147652828,2,0,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,8000,-1.0525995137363924,1,1,0,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-1.3024531270394974,6000,-1.0525995137363924,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-1.3024531270394974,20000,-0.4218195085919399,2,1,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
1.1009071143794198,12000,-0.2641245073058268,2,2,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
1.1009071143794198,15000,0.9974355029830779,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-0.10077300633003887,14000,0.05126549526639938,1,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-1.3024531270394974,5000,-1.4941455173375089,2,2,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.4192117320947543
-0.10077300633003887,7000,-0.8949045124502792,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,3900,-1.2102945150225053,2,0,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.5248493491979562
1.1009071143794198,14000,-0.20104650679138159,1,2,0,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.31357411499155247
-1.3024531270394974,6300,-1.0525995137363924,1,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-0.10077300633003887,13000,-0.6583620105211095,1,0,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-1.3024531270394974,6800,-1.0525995137363924,1,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,8000,-0.2641245073058268,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-0.10077300633003887,10000,-0.35874150807749466,1,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.10229888078514875
-0.10077300633003887,18000,0.5243504991247386,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-0.10077300633003887,8000,-0.5006670092349964,2,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-0.10077300633003887,8000,-0.7529790112927774,2,1,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-1.3024531270394974,4700,-1.1314470143794488,2,0,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.5248493491979562
-1.3024531270394974,4700,-1.1314470143794488,2,0,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-1.3024531270394974,4500,-0.8160570118072227,2,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-1.3024531270394974,6000,-1.0525995137363924,1,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-0.10077300633003887,16000,-0.3429720079488834,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-1.3024531270394974,4700,-1.1314470143794488,2,0,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,14000,-0.3413950579360222,1,2,0,-1.092066911376893,0,0,0,1,0,-0.07728106309797216,-0.4192117320947543
-0.10077300633003887,9000,-0.10642950601971371,1,1,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,5000,-0.8949045124502792,1,1,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-0.10077300633003887,17500,0.05126549526639938,1,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,8500,0.05126549526639938,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
1.1009071143794198,15000,0.8397405016969649,1,1,2,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-0.10077300633003887,12500,-0.3429720079488834,1,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-1.3024531270394974,13000,0.36665549783862555,2,1,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.31357411499155247
-0.10077300633003887,8000,-0.4218195085919399,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-0.10077300633003887,8000,-0.4218195085919399,1,0,1,-1.092066911376893,0,0,0,1,0,0.09613545012329293,-0.31357411499155247
-0.10077300633003887,8000,0.05126549526639938,2,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,7000,0.36665549783862555,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-0.10077300633003887,2200,-0.6583620105211095,2,0,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.4192117320947543
-0.10077300633003887,8000,-0.2641245073058268,1,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.31357411499155247
-0.10077300633003887,5500,-1.0841385139936148,2,2,0,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
1.1009071143794198,20000,0.20896049655251248,2,2,1,1.1692548867883485,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,7000,-0.027582005376657167,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,3500,-1.1314470143794488,2,0,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,5000,0.05126549526639938,1,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
1.1009071143794198,20000,0.05126549526639938,1,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,7000,-0.5006670092349964,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,10000,-0.4218195085919399,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,7000,-0.4218195085919399,1,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
1.1009071143794198,12000,0.05126549526639938,2,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-0.10077300633003887,14500,-0.10642950601971371,1,2,0,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.31357411499155247
-1.3024531270394974,6000,-0.4218195085919399,2,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,9500,-0.4218195085919399,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,10000,-0.8160570118072227,1,1,1,0.03859398770572777,0,0,0,1,0,-0.2506975763192372,-0.6304869663011581
-1.3024531270394974,3500,-1.336450516051396,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-0.10077300633003887,9000,-0.2641245073058268,2,1,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
1.1009071143794198,40000,0.39819449809584817,1,2,1,0.03859398770572777,0,0,0,1,0,-0.2506975763192372,-0.4192117320947543
1.1009071143794198,16500,0.20896049655251248,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
1.1009071143794198,8000,-0.4218195085919399,1,2,2,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-0.10077300633003887,12000,-0.2641245073058268,2,0,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-0.10077300633003887,6500,-0.46912800897777385,2,2,2,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.5248493491979562
2.3025872350888785,40000,0.5243504991247386,2,2,1,1.1692548867883485,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-1.3024531270394974,5000,-1.2260640151511166,2,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,9000,-0.4218195085919399,2,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,7000,-1.1472165145080602,1,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.31357411499155247
-0.10077300633003887,18000,-0.18527700666277028,1,1,2,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.31357411499155247
-1.3024531270394974,9000,-0.027582005376657167,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-1.3024531270394974,5500,-0.8160570118072227,1,0,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,7500,-0.2641245073058268,1,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,4000,-0.579514509878053,1,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
1.1009071143794198,10500,-0.2641245073058268,1,2,0,0.03859398770572777,0,0,0,1,0,-0.2506975763192372,-0.5248493491979562
1.1009071143794198,15000,0.20896049655251248,1,2,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,15000,-0.2641245073058268,1,0,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,50000,1.9436055106997565,2,0,1,1.1692548867883485,0,0,0,1,0,-0.2506975763192372,-0.2079364978883506
-0.10077300633003887,12000,-0.027582005376657167,1,2,0,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-0.10077300633003887,11000,-0.6583620105211095,1,2,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.4192117320947543
-0.10077300633003887,12000,1.3128255055553042,1,2,0,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-0.10077300633003887,8000,0.05126549526639938,2,0,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,18000,-0.579514509878053,2,1,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-0.10077300633003887,8000,-0.3429720079488834,1,1,1,0.03859398770572777,0,0,0,1,0,-0.2506975763192372,-0.31357411499155247
-0.10077300633003887,7000,-0.4454737587848569,2,2,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.4192117320947543
-1.3024531270394974,6500,-1.4562987170288417,1,0,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
2.3025872350888785,13000,0.36665549783862555,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,9000,-0.7372095111641661,1,2,0,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
2.3025872350888785,10000,0.22472999668112378,1,2,1,0.03859398770572777,0,0,0,1,0,-0.2506975763192372,-0.5248493491979562
-0.10077300633003887,12000,0.05126549526639938,2,2,1,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.4192117320947543
-0.10077300633003887,5000,-0.9075201125531682,2,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-0.10077300633003887,6000,-0.4218195085919399,2,2,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-1.3024531270394974,5200,-0.3429720079488834,2,2,1,-1.092066911376893,0,0,0,1,0,-0.2506975763192372,-0.31357411499155247
1.1009071143794198,15000,0.8397405016969649,2,2,2,0.03859398770572777,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,9000,-0.10642950601971371,2,2,1,0.03859398770572777,0,0,0,1,0,-0.5975306027617674,-0.6304869663011581
-1.3024531270394974,24000,-0.4060500084633286,2,0,0,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.6304869663011581
-1.3024531270394974,5500,-0.8949045124502792,1,2,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.4192117320947543
-1.3024531270394974,10000,-0.4218195085919399,1,2,0,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
-0.10077300633003887,15000,0.05126549526639938,1,1,1,-1.092066911376893,0,0,0,1,0,-0.5975306027617674,-0.5248493491979562
-1.3024531270394974,4700,-1.1314470143794488,2,0,1,-1.092066911376893,0,0,0,1,0,-0.42411408954050234,-0.5248493491979562
